"조회기간","시도","시군구","용도업종(소)","판매량"
"2016-11","경기도","하남시","기타공공용","1011108"
"2016-11","경기도","하남시","관공용","3010702"
"2016-11","경기도","하남시","수도","27974632"
"2016-11","경기도","하남시","사업자용","865715"
"2016-11","경기도","하남시","순수써비스","37578003"
"2016-11","경기도","하남시","농업.임업","1465932"
"2016-11","경기도","하남시","어업","5436"
"2016-11","경기도","하남시","금속비금속","136274"
"2016-11","경기도","하남시","목재.나무","79484"
"2016-11","경기도","하남시","펄프.종이","113161"
"2016-11","경기도","하남시","출판.인쇄","210274"
"2016-11","경기도","하남시","1차금속","130030"
"2016-11","경기도","하남시","조립금속","422829"
"2016-11","경기도","하남시","기타기계","231541"
"2016-11","경기도","하남시","사무기기","1247"
"2016-11","경기도","하남시","전기기기","159274"
"2016-11","경기도","하남시","영상.음향","291232"
"2016-11","경기도","하남시","의료.광학","126553"
"2016-11","경기도","하남시","자동차","38953"
"2016-11","경기도","하남시","기타운송","3558"
"2016-11","경기도","하남시","가구및기타","424081"
"2016-11","경기도","하남시","재생재료","37856"
"2016-11","경기도","하남시","식료품제조","1570411"
"2016-11","경기도","하남시","섬유","641800"
"2016-11","경기도","하남시","의복.모피","217440"
"2016-11","경기도","하남시","가죽.신발","139023"
"2016-11","경기도","하남시","화학제품","204995"
"2016-11","경기도","하남시","고무.플라","1315698"
"2016-11","경기도","하남시","유리","96339"
"2016-11","경기도","하남시","시멘트","324501"
"2016-11","경기도","화성시","가정용","69048054"
"2016-11","경기도","화성시","국군용","1147856"
"2016-11","경기도","화성시","기타공공용","10159679"
"2016-11","경기도","화성시","관공용","7413172"
"2016-11","경기도","화성시","수도","3249307"
"2016-11","경기도","화성시","사업자용","194099"
"2016-11","경기도","화성시","순수써비스","157092805"
"2016-11","경기도","화성시","농업.임업","20573088"
"2016-11","경기도","화성시","어업","179211"
"2016-11","경기도","화성시","석탄.원유","6301"
"2016-11","경기도","화성시","금속비금속","5658008"
"2016-11","경기도","화성시","목재.나무","2881276"
"2016-11","경기도","화성시","펄프.종이","13501438"
"2016-11","경기도","화성시","출판.인쇄","3664317"
"2016-11","경기도","화성시","1차금속","28751648"
"2016-11","경기도","화성시","조립금속","38068836"
"2016-11","경기도","화성시","기타기계","94032116"
"2016-11","경기도","화성시","사무기기","3859748"
"2016-11","경기도","화성시","전기기기","11815094"
"2016-11","경기도","화성시","영상.음향","622629121"
"2016-11","경기도","화성시","의료.광학","27449144"
"2016-11","경기도","화성시","자동차","102134319"
"2016-11","경기도","화성시","기타운송","408975"
"2016-11","경기도","화성시","가구및기타","7562263"
"2016-11","경기도","화성시","재생재료","2988103"
"2016-11","경기도","화성시","식료품제조","11760325"
"2016-11","경기도","화성시","음료품제조","42759"
"2016-11","경기도","화성시","담배제조업","18500"
"2016-11","경기도","화성시","섬유","4557929"
"2016-11","경기도","화성시","의복.모피","564147"
"2016-11","경기도","화성시","가죽.신발","406013"
"2016-11","경기도","화성시","석유정제","799915"
"2016-11","경기도","화성시","화학제품","72472416"
"2016-11","경기도","화성시","고무.플라","39531996"
"2016-11","경기도","화성시","유리","2788907"
"2016-11","경기도","화성시","시멘트","9523606"
"2016-11","경기도","","순수써비스","62"
"2016-11","경기도","","농업.임업","104"
"2016-11","강원도","강릉시","가정용","23098875"
"2016-11","강원도","강릉시","국군용","1349193"
"2016-11","강원도","강릉시","기타공공용","4564391"
"2016-11","강원도","강릉시","관공용","3412994"
"2016-11","강원도","강릉시","수도","774718"
"2016-11","강원도","강릉시","사업자용","5483184"
"2016-11","강원도","강릉시","전철","75024"
"2016-11","강원도","강릉시","순수써비스","52834949"
"2016-11","강원도","강릉시","농업.임업","3079032"
"2016-11","강원도","강릉시","어업","1354222"
"2016-11","강원도","강릉시","금속비금속","142214"
"2016-11","강원도","강릉시","목재.나무","95529"
"2016-11","강원도","강릉시","펄프.종이","284588"
"2016-11","강원도","강릉시","출판.인쇄","20659"
"2016-11","강원도","강릉시","1차금속","579970"
"2016-11","강원도","강릉시","조립금속","133445"
"2016-11","강원도","강릉시","기타기계","960398"
"2016-11","강원도","강릉시","전기기기","14673"
"2016-11","강원도","강릉시","영상.음향","556999"
"2016-11","강원도","강릉시","의료.광학","198846"
"2016-11","강원도","강릉시","자동차","739775"
"2016-11","강원도","강릉시","기타운송","4753"
"2016-11","강원도","강릉시","가구및기타","52038"
"2016-11","강원도","강릉시","재생재료","88547"
"2016-11","강원도","강릉시","식료품제조","4979609"
"2016-11","강원도","강릉시","음료품제조","823708"
"2016-11","강원도","강릉시","섬유","25305"
"2016-11","강원도","강릉시","의복.모피","15100"
"2016-11","강원도","강릉시","가죽.신발","9583"
"2016-11","강원도","강릉시","석유정제","48352"
"2016-11","강원도","강릉시","화학제품","182972"
"2016-11","강원도","강릉시","고무.플라","586013"
"2016-11","강원도","강릉시","유리","30748"
"2016-11","강원도","강릉시","시멘트","59258512"
"2016-11","강원도","고성군","가정용","2755543"
"2016-11","강원도","고성군","국군용","2468947"
"2016-11","강원도","고성군","기타공공용","579580"
"2016-11","강원도","고성군","관공용","1596932"
"2016-11","강원도","고성군","수도","468877"
"2016-11","강원도","고성군","사업자용","24250"
"2016-11","강원도","고성군","순수써비스","11389048"
"2016-11","강원도","고성군","농업.임업","1604604"
"2016-11","강원도","고성군","어업","576595"
"2016-11","강원도","고성군","금속비금속","302824"
"2016-11","강원도","고성군","목재.나무","278"
"2016-11","강원도","고성군","출판.인쇄","3253"
"2016-11","강원도","고성군","기타기계","1345"
"2016-11","강원도","고성군","기타운송","2058"
"2016-11","강원도","고성군","가구및기타","29508"
"2016-11","강원도","고성군","재생재료","67518"
"2016-11","강원도","고성군","식료품제조","2543561"
"2016-11","강원도","고성군","음료품제조","2495"
"2016-11","강원도","고성군","섬유","1774"
"2016-11","강원도","고성군","가죽.신발","1257"
"2016-11","강원도","고성군","석유정제","20549"
"2016-11","강원도","고성군","화학제품","13320"
"2016-11","강원도","고성군","조립금속","3"
"2016-11","강원도","고성군","고무.플라","8100"
"2016-11","강원도","고성군","시멘트","487239"
"2016-11","강원도","동해시","가정용","9640724"
"2016-11","강원도","동해시","국군용","1510621"
"2016-11","강원도","동해시","기타공공용","969870"
"2016-11","강원도","동해시","관공용","2839492"
"2016-11","강원도","동해시","수도","720531"
"2016-11","강원도","동해시","사업자용","686118"
"2016-11","강원도","동해시","전철","1386"
"2016-11","강원도","동해시","순수써비스","21721802"
"2016-11","강원도","동해시","농업.임업","333045"
"2016-11","강원도","동해시","어업","73056"
"2016-11","강원도","동해시","금속비금속","237738"
"2016-11","강원도","동해시","목재.나무","232586"
"2016-11","강원도","동해시","펄프.종이","13677"
"2016-11","강원도","동해시","출판.인쇄","7584"
"2016-11","강원도","동해시","1차금속","64117334"
"2016-11","강원도","동해시","조립금속","98721"
"2016-11","강원도","동해시","기타기계","231011"
"2016-11","강원도","동해시","전기기기","2613"
"2016-11","강원도","동해시","의료.광학","3793"
"2016-11","강원도","동해시","자동차","22235"
"2016-11","강원도","동해시","기타운송","31280"
"2016-11","강원도","동해시","가구및기타","47538"
"2016-11","강원도","동해시","재생재료","4115"
"2016-11","강원도","동해시","식료품제조","2066510"
"2016-11","강원도","동해시","음료품제조","184930"
"2016-11","강원도","동해시","섬유","13920"
"2016-11","강원도","동해시","석유정제","272"
"2016-11","강원도","동해시","화학제품","113441"
"2016-11","강원도","동해시","고무.플라","2298949"
"2016-11","강원도","동해시","유리","15336"
"2016-11","강원도","동해시","시멘트","107996125"
"2016-11","강원도","삼척시","가정용","7153082"
"2016-11","강원도","삼척시","국군용","538409"
"2016-11","강원도","삼척시","기타공공용","1535677"
"2016-11","강원도","삼척시","관공용","7910678"
"2016-11","강원도","삼척시","수도","948405"
"2016-11","강원도","삼척시","사업자용","60354"
"2016-11","강원도","삼척시","전철","51"
"2016-11","강원도","삼척시","순수써비스","29854875"
"2016-11","강원도","삼척시","농업.임업","1271543"
"2016-11","강원도","삼척시","어업","245742"
"2016-11","강원도","삼척시","석탄.원유","6365056"
"2016-11","강원도","삼척시","금속비금속","6382046"
"2016-11","강원도","삼척시","목재.나무","154080"
"2016-11","강원도","삼척시","1차금속","15316"
"2016-11","강원도","삼척시","조립금속","159275"
"2016-11","강원도","삼척시","기타기계","6516"
"2016-11","강원도","삼척시","전기기기","97442"
"2016-11","강원도","삼척시","영상.음향","5475"
"2016-11","강원도","삼척시","의료.광학","14905"
"2016-11","강원도","삼척시","자동차","5785"
"2016-11","강원도","삼척시","기타운송","6911"
"2016-11","강원도","삼척시","가구및기타","3526"
"2016-11","강원도","삼척시","재생재료","5150"
"2016-11","강원도","삼척시","식료품제조","460770"
"2016-11","강원도","삼척시","음료품제조","1644"
"2016-11","강원도","삼척시","섬유","635"
"2016-11","강원도","삼척시","가죽.신발","1014"
"2016-11","강원도","삼척시","석유정제","26110"
"2016-11","강원도","삼척시","화학제품","17468"
"2016-11","강원도","삼척시","고무.플라","32754"
"2016-11","강원도","삼척시","유리","5097"
"2016-11","강원도","삼척시","시멘트","75337932"
"2016-11","강원도","속초시","가정용","8797222"
"2016-11","강원도","속초시","국군용","121260"
"2016-11","강원도","속초시","기타공공용","768020"
